"File Name","Field_EGNO","EGNO","EGLetter","Local_Time","Day","Month","Year","Latitude","Longitude","Area","Obs","Platform","Image_Type","Assoc_Type","Behaviors","Notes","Photographer","Intermatch_Code","Name","Permit_No","CCS_No","NonEg"
"100_1050.JPG","3951","","E","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL F","ACJ","","DOMINO","25740-01","975",""
"100_1051.JPG","3951","","E","1250","21","12","2022","41.83795","-70.37205","CCB","CCS/A","A","DS","4","","WITH ANIMAL F","ACJ","","DOMINO","25740-01","975",""
"100_1089.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1090.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1091.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1092.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1093.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1094.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1095.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1096.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1097.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1098.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1099.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1100.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1101.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1102.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1103.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1104.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1105.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1106.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1107.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
"100_1108.JPG","3350","","A","1116","8","1","2023","41.94541","-70.3541","CCB","CCS/A","A","DS","5","MUD","MUD ON ROSTRUM BELOW BONNET AND BOTH LOWER JAWS","BEM","","","25740-01","978",""
